domain,reason,worklist,name,country,language,note
brazilianjd.wixsite.com,homepage_unreachable,remainder,Brazilian Journal of Development,br,,
brepols.metapres.com,homepage_unreachable,remainder,Annali di Scienze Religiose,be,it,
brepolsonline.net,homepage_unreachable,remainder,Analecta Bollandiana,be,en,
brestevening.virtualave.net,homepage_unreachable,remainder,Vecherniy Brest,by,ru,
brightontoday.ca,homepage_unreachable,remainder,CIYM-FM,ca,,
brisbaneyouthradio.com.au,homepage_unreachable,remainder,Switch 1197,au,en,
brjd.com.br,homepage_unreachable,remainder,Brazilian Journal of Development,br,pt,
brtv.org.cn,homepage_unreachable,remainder,Beijing Radio & Television Station,cn,zh,
bsidefm.com,homepage_unreachable,remainder,"B-Side 98.1 FM, Benin City",ng,,
btzx.com.cn,homepage_unreachable,remainder,Xinjiang Production and Construction Corps Radio and Television,cn,zh,
bugun.com.tr,homepage_unreachable,remainder,Bugün,tr,tr,
bulletin.ninemsn.com.au,homepage_unreachable,remainder,The Bulletin,au,en,
bulletinhistoirepolitique.org,homepage_unreachable,remainder,Bulletin d'histoire politique,ca,fr,
business-research.org,homepage_unreachable,remainder,Business Research,ch,en,
busiweek.com,homepage_unreachable,remainder,East African Business Week,ug,en,
busqueda.com.uy,homepage_unreachable,remainder,Búsqueda,uy,es,
bvs.sld.cu,homepage_unreachable,remainder,Revista Cubana de Cirugía,cu,es,
bzbasel.ch,homepage_unreachable,remainder,bz - Zeitung für die Region Basel,ch,de,
c103.com,homepage_unreachable,remainder,CJMO-FM,ca,,
c5n.com,homepage_unreachable,remainder,C5N,ar,,
c7chubut.com.ar,homepage_unreachable,remainder,Canal 7,ar,,
c977.ca,homepage_unreachable,remainder,CHUP-FM,ca,,
cabedelo.pb.gov.br,homepage_unreachable,remainder,Q124989634,br,pt,
caculadepneus.com.br,homepage_unreachable,remainder,Rádio Trânsito,br,pt,
cadenanoticias.mx,homepage_unreachable,remainder,XHDX-FM,mx,,
cadenasuper.com,homepage_unreachable,remainder,Cadena Súper,co,,
cadernos.prodisa.fiocruz.br,homepage_unreachable,remainder,Cadernos Ibero-americanos de Direito Sanitário,br,pt,
cadernosaa.ufba.br,homepage_unreachable,remainder,Cadernos de arte e antropologia,br,pt,
cadernoscajuina.pro.br,homepage_unreachable,remainder,Cadernos Cajuína,br,pt,
cahayabanten.tv,homepage_unreachable,remainder,CTV Banten,id,,
cajur.com.br,homepage_unreachable,remainder,Cadernos de Informação Jurídica,br,pt,
californiamedios.com,homepage_unreachable,remainder,XHKT-FM,mx,,
camarasaocarlos.sp.gov.br,homepage_unreachable,remainder,TV Câmara,br,pt,
campesinafm.com.ve,homepage_unreachable,remainder,Campesina 94.5 FM (Lara),ve,,
campoterritorio.ig.ufu.br,homepage_unreachable,remainder,Campo - Território,br,pt,
canada.ca,homepage_unreachable,remainder,Weatheradio Canada,ca,,
canadianbusiness.com,homepage_unreachable,remainder,Canadian Business,ca,en,
canadiangardening.com,homepage_unreachable,remainder,Canadian Gardening,ca,en,
canadianmennonite.org,homepage_unreachable,remainder,Canadian Mennonite,ca,en,
canal-a.com,homepage_unreachable,remainder,Canal A,co,,
canal10.com.uy,homepage_unreachable,remainder,Canal 10,uy,,
canal10tucuman.com.ar,homepage_unreachable,remainder,Channel 10,ar,,
canal10tv.com.ar,homepage_unreachable,remainder,Channel 10,ar,,
canal11delzulia.com.ve,homepage_unreachable,remainder,Niños Cantores Televisión,ve,,
canal12dgo.com,homepage_unreachable,remainder,XHND-TDT,mx,,
canal18.tv,homepage_unreachable,remainder,Canal 18,es,,
canal8tic.es,homepage_unreachable,remainder,Q5746696,es,es,
canal9.ch,homepage_unreachable,remainder,Q2935895,ch,,
canal9.cr,homepage_unreachable,remainder,Repretel 9,cr,,
canal9tampico.com,homepage_unreachable,remainder,XHFW-TDT,mx,,
canalbuzz.es,homepage_unreachable,remainder,Buzz,es,es,
canalc.com,homepage_unreachable,remainder,Canal C:,es,,
canalcaribe.icrt.cu,homepage_unreachable,remainder,Q60824206,cu,,
canalcatala.cat,homepage_unreachable,remainder,Canal Català,es,,
canalcdo.cl,homepage_unreachable,remainder,Canal del Deporte Olímpico,cl,,
canalcurta.com.br,homepage_unreachable,remainder,Curta!,br,pt,
canale34.com,homepage_unreachable,remainder,Q3655030,it,,
canalplus.com.ve,homepage_unreachable,remainder,Q5746707,ve,,
canalrural.com.br,homepage_unreachable,remainder,Canal Rural,br,pt,
cancerresearchandtreatment.org,homepage_unreachable,remainder,Cancer Research and Treatment,kr,en,
cano.malachite-mgmt.com,homepage_unreachable,remainder,Canadian oncology nursing journal = Revue canadienne de nursing oncologique,ca,,
cap-fm.tn,homepage_unreachable,remainder,Cap FM,tn,,
capilanocourier.com,homepage_unreachable,remainder,The Capilano Courier,ca,,
capital963.com,homepage_unreachable,remainder,CKRA-FM,ca,,
capitalfm.com.my,homepage_unreachable,remainder,Capital FM 88.9,my,en,
capitalkfm.com,homepage_unreachable,remainder,Capitalk 100.4 FM,zw,,
carac.tv,homepage_unreachable,remainder,Q3443191,ch,,
carlita.cahaya.tv,homepage_unreachable,remainder,Q12478386,id,,
cartoonnetwork.com.pk,homepage_unreachable,remainder,Cartoon Network,pk,,
cartoonnetwork.com.tw,homepage_unreachable,remainder,Cartoon Network,tw,zh,
cartoonnetworkmena.com,homepage_unreachable,remainder,Cartoon Network Arabic,ae,,
carve850.com.uy,homepage_unreachable,remainder,Radio Carve,uy,,
cascavel.pr.gov.br,homepage_unreachable,remainder,Q124989685,br,pt,
cassilandia.ms.gov.br,homepage_unreachable,remainder,Q124989686,br,pt,
catchword.com,homepage_unreachable,remainder,Taxon,at,en,
catcountry995.ca,homepage_unreachable,remainder,CKTY-FM,ca,,
catholicregister.org,homepage_unreachable,remainder,The Catholic Register,ca,en,
catiatve.org.ve,homepage_unreachable,remainder,Catia TVe,ve,,
catolicadefortaleza.edu.br,homepage_unreachable,remainder,Kairós: Revista Acadêmica da Prainha,br,pt,
caucaia.ce.gov.br,homepage_unreachable,remainder,Q124989694,br,pt,
cbcmusic.ca,homepage_unreachable,remainder,CBC Music,ca,,
cbncaruaru.com,homepage_unreachable,remainder,Q56352013,br,,
cbnjoaopessoa.com.br,homepage_unreachable,remainder,Q9669669,br,pt,
cbnnatal.com.br,homepage_unreachable,remainder,CBN Natal,br,pt,
cbnrecife.com,homepage_unreachable,remainder,Q9669694,br,,
cbnrp.com.br,homepage_unreachable,remainder,Q51882717,br,pt,
cbnvaledoiguacu.com.br,homepage_unreachable,remainder,Q10365758,br,pt,
cbseuropa.eu,homepage_unreachable,remainder,Film Café,pl,,
cdi.gob.mx,homepage_unreachable,remainder,XHCARH-FM,mx,,
ced.revistas.deusto.es,homepage_unreachable,remainder,Q78352066,es,es,
cell-research.com,homepage_unreachable,remainder,Cell Research,cn,en,
celljournal.org,homepage_unreachable,remainder,Cell journal,ir,en,
cem.itesm.mx,homepage_unreachable,remainder,Razon y Palabra,ec,es,
cemporcentoskate.com.br,homepage_unreachable,remainder,Q9719138,br,pt,
cenesex.sld.cu,homepage_unreachable,remainder,Sexología y Sociedad,cu,,
central.bac-lac.gc.ca,homepage_unreachable,remainder,Canadian Military Journal,ca,en,
centros.uv.es,homepage_unreachable,remainder,Sagvntum,es,es,
centrovisiontv.cl,homepage_unreachable,remainder,Q5746400,cl,,
centv.cn,homepage_unreachable,remainder,China Education Television,cn,zh,
cervantesvirtual.com,homepage_unreachable,remainder,El Propagador de la libertad,es,es,
ces.uc.pt,homepage_unreachable,remainder,Revista critica de ciencias sociais,pt,pt,
cetv.com,homepage_unreachable,remainder,China Entertainment Television,cn,,
cfjctoday.com,homepage_unreachable,remainder,CFJC-TV,ca,,
cfpvfm.com,homepage_unreachable,remainder,CFPV-FM,ca,,
cftvdt.tv,homepage_unreachable,remainder,CFTV-DT,ca,,
cgq.ulaval.ca,homepage_unreachable,remainder,Cahiers de Geographie du Quebec,ca,fr,
ch.interest.me,homepage_unreachable,remainder,OCN,kr,,
ch7.com,homepage_unreachable,remainder,BBTV Channel 7,th,,
chandamama.com,homepage_unreachable,remainder,Chandamama,in,,
channel32.ca,homepage_unreachable,remainder,CFSO-TV,ca,,
channelninebd.tv,homepage_unreachable,remainder,Channel 9,bd,,
channelv.com,homepage_unreachable,remainder,Channel V,hk,en,
channelvph.webs.com,homepage_unreachable,remainder,Channel V Philippines,ph,,
channelw.my,homepage_unreachable,remainder,Channel W,my,,
chaskor.ru,homepage_unreachable,remainder,Chastny Korrespondent,ru,ru,
chat945.com,homepage_unreachable,remainder,CHAT-FM,ca,,
chatelaine.com,homepage_unreachable,remainder,Chatelaine,ca,en,
chatnewstoday.ca,homepage_unreachable,remainder,CHAT-TV,ca,,
chbp.chelm.pl,homepage_unreachable,remainder,Rocznik Chełmski,pl,pl,
che.faced.ufu.br,homepage_unreachable,remainder,Cadernos de História da Educação,br,pt,
chem.uaic.ro,homepage_unreachable,remainder,Acta Chemica Iasi,pl,en,
chercheursdelawallonie.be,homepage_unreachable,remainder,Q3231433,be,fr,
cheveretufm.com.ve,homepage_unreachable,remainder,Chevere 97.9 fm (Zulia),ve,,
childshealth.zaslavsky.com.ua,homepage_unreachable,remainder,Zdorovʹe Rebenka,ua,uk,
chinaqw.com,homepage_unreachable,remainder,chinaqw.com,cn,,
chinawriter.com.cn,homepage_unreachable,remainder,Wen yi bao,cn,zh,
chinaxwcb.com,homepage_unreachable,remainder,China Press Publication Radio Film and Television Journal,cn,,
chinesevoice.co.nz,homepage_unreachable,remainder,AM936,nz,,
chnt.ca,homepage_unreachable,remainder,CHNT-FM,ca,,
choosethehits.com.au,homepage_unreachable,remainder,Choose The Hits,au,,
choqfm.ca,homepage_unreachable,remainder,CHOQ-FM,ca,,
chr.up.ac.za,homepage_unreachable,remainder,African Human Rights Law Journal,za,en,
chroniclejournal.com,homepage_unreachable,remainder,The Chronicle-Journal,ca,en,
ci.uc.pt,homepage_unreachable,remainder,Revista de História das Ideias,pt,pt,
cicuradio.ca,homepage_unreachable,remainder,CICU-FM,ca,,
cidade.iol.pt,homepage_unreachable,remainder,Cidade FM,pt,pt,
ciencias.holguin.cu,homepage_unreachable,remainder,Ciencias Holguín,cu,es,
cihan.com.tr,homepage_unreachable,remainder,Cihan News Agency,tr,en,
cihsfm.net,homepage_unreachable,remainder,CIHS-FM,ca,,
cimonline.ca,homepage_unreachable,remainder,Clinical and Investigative Medicine,ca,,
cinaradio.com,homepage_unreachable,remainder,CINA,ca,,
cinemax-tv.com,homepage_unreachable,remainder,Cinemax 2,ro,,
cinepop.ca,homepage_unreachable,remainder,Cinépop,ca,,
cinestarteuve.com,homepage_unreachable,remainder,Cinestar,es,,
cititvonline.com,homepage_unreachable,remainder,Citi TV [Ghana],gh,,
citv.com.au,homepage_unreachable,remainder,Crime & Investigation Network,au,,
city.ageo.lg.jp,homepage_unreachable,remainder,Q105763424,jp,ja,
city.ayase.kanagawa.jp,homepage_unreachable,remainder,Q132911228,jp,ja,
city.fukuoka.lg.jp,homepage_unreachable,remainder,Q125313187,jp,ja,
city.nagoya.jp,homepage_unreachable,remainder,Q51777036,jp,ja,
citychannel.ie,homepage_unreachable,remainder,City Channel,ie,,
cityradiofm897.com,homepage_unreachable,remainder,City Radio 89.7FM,ng,en,
ciudadanodiario.com.ar,homepage_unreachable,remainder,El Ciudadano (Mendoza),ar,es,
civilistica.com,homepage_unreachable,remainder,Civilistica.com,br,pt,
cj-106.assiniboine.net,homepage_unreachable,remainder,CJJJ-FM,ca,,
cjc.utpjournals.press,homepage_unreachable,remainder,Canadian Journal of Communication,ca,en,
cjc.wiley-vch.de,homepage_unreachable,remainder,Chinese Journal of Chemistry,cn,en,
cjenm.com,homepage_unreachable,remainder,Mnet,kr,,
cjgy.ca,homepage_unreachable,remainder,CJGY-FM,ca,,
cjme.com,homepage_unreachable,remainder,CJME,ca,,
cjmenet.com,homepage_unreachable,remainder,Chinese Journal of Mechanical Engineering,cn,en,
cjnb.com,homepage_unreachable,remainder,CJNB,ca,,
cjocfm.com,homepage_unreachable,remainder,CJOC-FM,ca,,
cjol.qdio.ac.cn,homepage_unreachable,remainder,Chinese Journal of Oceanology and Limnology,cn,en,
cjpmi.ifl.pt,homepage_unreachable,remainder,Cinema: Journal of Philosophy and the Moving Image,pt,en,
cjtbradio.ca,homepage_unreachable,remainder,CJTB-FM,ca,,
cjwe.ca,homepage_unreachable,remainder,CJWE-FM,ca,,
cjwwradio.com,homepage_unreachable,remainder,CJWW,ca,,
ckdh.net,homepage_unreachable,remainder,CKDH-FM,ca,en,
ckom.com,homepage_unreachable,remainder,CKOM,ca,,
ckpgtoday.ca,homepage_unreachable,remainder,CKPG-TV,ca,,
ckpmfm.com,homepage_unreachable,remainder,CKPM-FM,ca,,
ckrp.ca,homepage_unreachable,remainder,CKRP-FM,ca,fr,
ckrw.com,homepage_unreachable,remainder,CKRW-FM,ca,,
ckug.ca,homepage_unreachable,remainder,CKUG-FM,ca,,
ckwr.com,homepage_unreachable,remainder,CKWR-FM,ca,,
classhorse.tv,homepage_unreachable,remainder,Horse TV,it,,
classic.daai.tv,homepage_unreachable,remainder,DAAi TV,tw,,
clinexporl.com,homepage_unreachable,remainder,Clinical and Experimental Otorhinolaryngology,kr,en,
clubdjportugal.com,homepage_unreachable,remainder,Club Dj Portugal,pt,pt,
clubedohardware.com.br,homepage_unreachable,remainder,Clube do Hardware,br,pt,
cma.ca,homepage_unreachable,remainder,Canadian Journal of Rural Medicine,ca,en,
cmaj.ca,homepage_unreachable,remainder,Canadian Medical Association Journal,ca,en,
cmghjournal.org,homepage_unreachable,remainder,Cellular and molecular gastroenterology and hepatology,nl,en,
cnpf.embrapa.br,homepage_unreachable,remainder,Pesquisa florestal brasileira,br,pt,
cnq.org,homepage_unreachable,remainder,Q47523541,ca,fr,
cnsilk.cn,homepage_unreachable,remainder,Journal of Silk,cn,zh,
cnt.com.br,homepage_unreachable,remainder,CNT Bahia,br,pt,
coasttenerife.com,homepage_unreachable,remainder,Coast FM,es,,
collection.nlc-bnc.ca,homepage_unreachable,remainder,The Canadian Mineralogist,ca,en,
colson.edu.mx,homepage_unreachable,remainder,Región y Sociedad,mx,es,
combinatorics.org,homepage_unreachable,remainder,Electronic Journal of Combinatorics,au,en,
comercioyjusticia.info,homepage_unreachable,remainder,Q5778964,ar,es,
comitan.radionucleo.com,homepage_unreachable,remainder,XHUI-FM,mx,,
communitas.uqam.ca,homepage_unreachable,remainder,Communitas,ca,en,
community.cla.ca,homepage_unreachable,remainder,Feliciter,ca,en,
comparativelawreview.unipg.it,homepage_unreachable,remainder,Comparative Law Review,it,en,
comprped.com,homepage_unreachable,remainder,Journal of Comprehensive Pediatrics,ir,en,
con-textoskantianos.net,homepage_unreachable,remainder,Con-textos Kantianos: International Journal of Philosophy,es,,
concienciatv.gob.ve,homepage_unreachable,remainder,Q10926825,ve,,
concordia.ca,homepage_unreachable,remainder,The Journal of Canadian Art History,ca,en,
congreso.gob.pe,homepage_unreachable,remainder,Q5746881,pe,,
conjur.com.br,homepage_unreachable,remainder,Consultor Jurídico,br,pt,
connectatecnologia.com.br,homepage_unreachable,remainder,Q124935077,br,pt,
constructireland.ie,homepage_unreachable,remainder,Construct Ireland,ie,en,
contacto.lu,homepage_unreachable,remainder,Contacto,lu,pt,
content.ajarchive.org,homepage_unreachable,remainder,Annals of the Transvaal Museum,za,en,
content.karger.com,homepage_unreachable,remainder,Obesity Facts,ch,en,
continental1520.com.br,homepage_unreachable,remainder,Q10365705,br,pt,
cool100.ca,homepage_unreachable,remainder,CHCQ-FM,ca,,
corporacionpichilemu.cl,homepage_unreachable,remainder,Radio Corporación,cl,es,
correiodosul.com.br,homepage_unreachable,remainder,Q8351166,br,pt,
corrierealpi.quotidianiespresso.it,homepage_unreachable,remainder,Corriere delle Alpi,it,it,
corsalud.sld.cu,homepage_unreachable,remainder,CorSalud,cu,es,
cortv.oaxaca.gob.mx,homepage_unreachable,remainder,Oaxaca TV,mx,,
cosmo-mg.mcgill.ca,homepage_unreachable,remainder,Mathematical Geosciences,ca,,
cosmopolitan.cl,homepage_unreachable,remainder,Q24213904,cl,es,
cosmopolitanfm.com,homepage_unreachable,remainder,PM2FAP,id,,
country1049.ca,homepage_unreachable,remainder,CHWC-FM,ca,,
country105.ca,homepage_unreachable,remainder,CFDC-FM,ca,,
country105.fm,homepage_unreachable,remainder,CKQM-FM,ca,,
country1073.ca,homepage_unreachable,remainder,CJDL-FM,ca,,
cpbrfm.com,homepage_unreachable,remainder,CFDY-FM,ca,,
cqd.com.cn,homepage_unreachable,remainder,China Quality Daily,cn,zh,
cqn.com.cn,homepage_unreachable,remainder,China Quality Daily,cn,zh,
cr.ie,homepage_unreachable,remainder,Q65328221,ie,,
cra-journals.cineca.it,homepage_unreachable,remainder,Annals of Silvicultural Research,it,it,
credo.press,homepage_unreachable,remainder,credo.press,ru,en,
crimejusticejournal.com,homepage_unreachable,remainder,"International Journal for Crime, Justice and Social Democracy",au,en,
criticadigital.com,homepage_unreachable,remainder,Crítica de la Argentina,ar,es,
crossover.com.ph,homepage_unreachable,remainder,DXAC,ph,,
cruwsible.com.au,homepage_unreachable,remainder,Cruwsible,au,en,
cruzfm.ca,homepage_unreachable,remainder,CKRI-FM,ca,,
crystal1037.mx,homepage_unreachable,remainder,XHCME-FM,mx,,
csb-scpo.unige.it,homepage_unreachable,remainder,Q104089775,it,it,
cschannels.eu,homepage_unreachable,remainder,Kino CS,cz,,
csci-scrc.medical.org,homepage_unreachable,remainder,Clinical and Investigative Medicine,ca,,
ctee.com.tw,homepage_unreachable,remainder,Commercial Times,tw,zh,
ctitv.com,homepage_unreachable,remainder,Chung T'ien Television,tw,,
ctrestv.com.br,homepage_unreachable,remainder,Q137204692,br,pt,
ctv.com.tw,homepage_unreachable,remainder,China Television,tw,zh,
cuadernoslinguistica.colmex.mx,homepage_unreachable,remainder,Cuadernos de Lingüística de El Colegio de México,mx,en,
cuartavision.cl,homepage_unreachable,remainder,CuartaVisión,cl,,
cultmovienetwork.com,homepage_unreachable,remainder,The Cult Movie Network,ca,,
culturaememoria.com.br,homepage_unreachable,remainder,Arquivos do CMD,br,pt,
culturafmaraci.com.br,homepage_unreachable,remainder,"Radio Cultura FM, Araci",br,pt,
cumhuriyet.dergipark.gov.tr,homepage_unreachable,remainder,Cumhuriyet Üniversitesi İlahiyat Fakültesi Dergisi,tr,tr,
cup.ca,homepage_unreachable,remainder,Canadian University Press,ca,,
curriculosemfronteiras.org,homepage_unreachable,remainder,Currículo sem Fronteiras,pt,pt,
currylifemagazine.com,homepage_unreachable,remainder,Curry Life,bd,en,
cw6sandiego.com,homepage_unreachable,remainder,XETV-TDT,mx,,
cx40radiofenix.com,homepage_unreachable,remainder,CX 40 Radio Fénix,uy,,
cyrtv.net,homepage_unreachable,remainder,China Yellow River Television,cn,,
czasopisma.ignatianum.edu,homepage_unreachable,remainder,Rocznik Filozoficzny Ignatianum,pl,,
czasopisma.pwszplock.pl,homepage_unreachable,remainder,Rocznik Towarzystwa Naukowego w Płocku,pl,pl,
czasopismo.icomos-poland.org,homepage_unreachable,remainder,Protection of cultural heritage,pl,,
czbtv.com,homepage_unreachable,remainder,Chaozhou Broadcast Television,cn,,
d-intl.com,homepage_unreachable,remainder,Dispatch International,se,,
d24am.com,homepage_unreachable,remainder,Diário do Amazonas,br,pt,
daaily.com,homepage_unreachable,remainder,DAAily Platforms,ch,,
dahebao.cn,homepage_unreachable,remainder,Dahe Daily,cn,zh,
dailygleaner.canadaeast.com,homepage_unreachable,remainder,The Daily Gleaner,ca,en,
dailytimesng.com,homepage_unreachable,remainder,Daily Times of Nigeria,ng,en,
dailyxtra.com,homepage_unreachable,remainder,Xtra Ottawa,ca,en,
dalgazette.com,homepage_unreachable,remainder,The Dalhousie Gazette,ca,en,
darusalamradio.com,homepage_unreachable,remainder,Darusalam Radio,iq,ar,
darwin.edu.ar,homepage_unreachable,remainder,Hickenia,ar,es,
