tier,country,language,language_basis,name,domain,catalogue_sources_in_country,catalogue_sources_in_language,flags
T3,cz,cs,export,Echo des Etudes Romanes,eer.cz,11,9,
T3,cz,cs,export,EDUzín,eduzin.cz,11,9,
T3,cz,cs,export,Elateridarium,elateridae.com,11,9,
T3,cz,cs,export,Envigogika,envigogika.cuni.cz,11,9,
T3,cz,cs,export,Ergo,tc.cz,11,9,
T3,cz,cs,export,Euro,tydenikeuro.cz,11,9,
T3,cz,cs,export,euro.cz,euro.cz,11,9,
T3,cz,cs,export,Evropa 2,evropa2.cz,11,9,
T3,cz,cs,export,Expres FM,expresfm.cz,11,9,
T3,cz,cs,export,FilmBox+ One,sledujfilmbox.cz,11,9,
T3,cz,cs,export,Folia Historica Bohemica,hiu.cas.cz,11,9,
T3,cz,cs,export,Fotograf Magazine,fotografmagazine.cz,11,9,
T3,cz,cs,export,Frekvence 1,frekvence1.cz,11,9,
T3,cz,cs,export,Galerie,tvgalerie24.cz,11,9,
T3,cz,cs,export,Genus Plus,genusplus.cz,11,9,
T3,cz,cs,export,HD+,hdplus.cz,11,9,
T3,cz,cs,export,Hey Radio,heyradio.cz,11,9,
T3,cz,cs,export,high-voltage.cz,high-voltage.cz,11,9,
T3,cz,cs,export,Historia scholastica,historiascholastica.com,11,9,
T3,cz,cs,export,Historica (Ostrava),katedry.osu.cz,11,9,
T3,cz,cs,export,Historica Olomucensia,historie.upol.cz,11,9,
T3,cz,cs,export,Historica Olomucensia,historica.upol.cz,11,9,
T3,cz,cs,export,Historická demografie,historickademografie.avcr.cz,11,9,
T3,cz,cs,export,History – Questions – Issues,historieotazkyproblemy.ff.cuni.cz,11,9,deep_host
T3,cz,cs,export,Hitrádio Faktor,hitradiofaktor.cz,11,9,
T3,cz,cs,export,Hitrádio Orion,hitradioorion.cz,11,9,
T3,cz,cs,export,HN.cz,ihned.cz,11,9,
T3,cz,cs,export,Hospodářské noviny,hn.cz,11,9,
T3,cz,cs,export,Host,casopis.hostbrno.cz,11,9,
T3,cz,cs,export,Jihočeská televize,jihoceskatelevize.cz,11,9,
T3,cz,cs,export,JOJ Family,jojfamily.blesk.cz,11,9,
T3,cz,cs,export,Journal of Competitiveness,cjournal.cz,11,9,
T3,cz,cs,export,Journal of Metallomics and Nanotechnologies,web2.mendelu.cz,11,9,
T3,cz,cs,export,Katolický týdeník,katyd.cz,11,9,
T3,cz,cs,export,Kinobox,kinobox.cz,11,9,
T3,cz,cs,export,Klenot TV,klenottv.cz,11,9,
T3,cz,cs,export,Knihovna: knihovnická revue,knihovnarevue.nkp.cz,11,9,
T3,cz,cs,export,Kontakt,kont.zsf.jcu.cz,11,9,deep_host
T3,cz,cs,export,Kulturní Studia,kulturnistudia.cz,11,9,
T3,cz,cs,export,Kvasný průmysl,kvasnyprumysl.eu,11,9,
T3,cz,cs,export,Lidové noviny,lidovky.cz,11,9,
T3,cz,cs,export,Listy,listy.cz,11,9,
T3,cz,cs,export,Listy filologické,ics.cas.cz,11,9,
T3,cz,cs,export,Litteraria Pragensia: studies in literature and culture,litteraria-pragensia.ff.cuni.cz,11,9,deep_host
T3,cz,cs,export,lupa.cz,lupa.cz,11,9,
T3,cz,sk,export,Malacologica Bohemoslovaca,mollusca.sav.sk,11,5,
T3,cz,cs,export,Mediaguru,mediaguru.cz,11,9,
T3,cz,cs,export,Mladá fronta DNES,mfdnes.cz,11,9,
T3,cz,cs,export,MovieZone,moviezone.cz,11,9,
T3,cz,cs,export,NaCestu,nacestu.cz,11,9,
T3,cz,cs,export,Narodopisny vestnik,narodopisnyvestnik.cz,11,9,
T3,cz,cs,export,Naše Praha,nasepraha.cz,11,9,
T3,cz,cs,export,Naše pravda,nasepravda.cz,11,9,
T3,cz,cs,export,Neovlivní.cz,neovlivni.cz,11,9,
T3,cz,cs,export,Netro Life Radio,netroliferadio.cz,11,9,
T3,cz,cs,export,Nova Fun,smichov.nova.cz,11,9,
T3,cz,cs,export,Nova Sport,tn.nova.cz,11,9,
T3,cz,cs,export,Obrana a strategie,defenceandstrategy.eu,11,9,
T3,cz,cs,export,Obrana a strategie,obranaastrategie.cz,11,9,
T3,cz,cs,export,OK TV,oktv.cz,11,9,
T3,cz,cs,export,Open Content blog,opencontent.cz,11,9,
T3,cz,hy,export,Orer,orer.eu,11,1,
T3,cz,cs,export,Prague Bulletin of Mathematical Linguistics,ufal.mff.cuni.cz,11,9,deep_host
T3,cz,cs,export,Prague Tribune,prague-tribune.cz,11,9,
T3,cz,cs,export,Pravý Břeh,pravybreh.cz,11,9,
T3,cz,cs,export,Prima,iprima.cz,11,9,
T3,cz,sk,export,Právník,ilaw.cas.cz,11,5,
T3,dk,da,export,6'eren,6-eren.dk,10,8,
T3,dk,da,export,AdvokatWatch,advokatwatch.dk,10,8,
T3,dk,da,export,Allt om Historia,alltomhistoria.se,10,8,
T3,dk,da,export,Allt om Historia,historianet.nl,10,8,
T3,dk,da,export,Allt om Historia,historienet.dk,10,8,
T3,dk,da,export,Alt for Damerne,altfordamerne.dk,10,8,
T3,dk,no,export,Altinget,altinget.no,10,0,
T3,dk,da,export,Arbejderen,arbejderen.dk,10,8,
T3,dk,da,export,Atlas,atlasmag.dk,10,8,
T3,dk,da,export,Bornholms Tidende,bornholmstidende.dk,10,8,
T3,dk,da,export,Campo,campo.dk,10,8,
T3,dk,da,export,Cepra-Striben,journals.ucn.dk,10,8,
T3,dk,da,export,Dagbladet Børsen,borsen.dk,10,8,
T3,dk,da,export,Dagens Medicin,dagensmedicin.dk,10,8,
T3,dk,da,export,Danish Journal of Plant and Soil Science,dca.au.dk,10,8,
T3,dk,da,export,Danish medical bulletin,danmedbul.dk,10,8,
T3,dk,da,export,Dansk Sociologi,dansksociologi.dk,10,8,
T3,dk,da,export,Danske Magazin,danskeselskab.dk,10,8,
T3,dk,da,export,Den Korte Avis,denkorteavis.dk,10,8,
T3,dk,da,export,dk4,dk4.dk,10,8,
T3,dk,da,export,Ekstra Bladet,ekstrabladet.dk,10,8,
T3,dk,da,export,Epsilon,tidsskriftet-epsilon.dk,10,8,
T3,dk,da,export,Euroman,euroman.dk,10,8,
T3,dk,da,export,Faxenyt,faxenyt.dk,10,8,
T3,dk,da,export,FinansWatch,finanswatch.dk,10,8,
T3,dk,da,export,Flora og Fauna,jydsknaturhistorisk.dk,10,8,
T3,dk,da,export,Foenix,foenix1976.dk,10,8,
T3,dk,da,export,Folketingstidende,folketingstidende.dk,10,8,
T3,dk,da,export,Frihedsbrevet,frihedsbrevet.dk,10,8,
T3,dk,da,export,Fyns Amts Avis,fyens.dk,10,8,
T3,dk,da,export,FødevareWatch,fodevarewatch.dk,10,8,
T3,dk,da,export,Føljeton,foljeton.dk,10,8,
T3,dk,da,export,Gamereactor Denmark,gamereactor.dk,10,8,
T3,dk,da,export,Geoforum Perspektiv,geoforum.dk,10,8,
T3,dk,da,export,Geografisk tidskrift,rdgs.dk,10,8,
T3,dk,da,export,Hendes Verden,hendesverden.dk,10,8,
T3,dk,da,export,Her & Nu,herognu.dk,10,8,
T3,dk,da,export,Herning Folkeblad,herningfolkeblad.dk,10,8,
T3,dk,da,export,Historisk Tidsskrift,historisktidsskrift.dk,10,8,
T3,dk,da,export,Hjemmet,hjemmet.dk,10,8,
T3,dk,da,export,Idényt,idenyt.dk,10,8,
T3,dk,da,export,Illustreret Tidende,illustrerettidende.kb.dk,10,8,
T3,dk,da,export,Ingeniøren,ing.dk,10,8,
T3,dk,da,export,Journalisten,journalisten.dk,10,8,
T3,dk,da,export,JuniorMedia News,juniornyt.dk,10,8,
T3,dk,da,export,JydskeVestkysten,jv.dk,10,8,
T3,dk,da,export,Kanal 1,kanal-1.dk,10,8,
T3,dk,da,export,Kanal 4,kanal4.dk,10,8,
T3,dk,da,export,Kanal København,kanalkobenhavn.dk,10,8,
T3,dk,da,export,Kino.dk,kino.dk,10,8,
T3,dk,da,export,Kontrast,kontrast.dk,10,8,
T3,dk,da,export,Kristeligt Dagblad,kristeligt-dagblad.dk,10,8,
T3,dk,da,export,Kulturstudier,tidsskriftetkulturstudier.dk,10,8,
T3,dk,da,export,Kvinden & Samfundet,danskkvindesamfund.dk,10,8,
T3,dk,da,export,Landbrugsavisen,landbrugsavisen.dk,10,8,
T3,dk,da,export,Local Eyes,localeyes.dk,10,8,
T3,dk,da,export,Lolland-Falsters Folketidende,folketidende.dk,10,8,
T3,dk,da,export,Lovtidende,lovtidende.dk,10,8,
T3,dk,da,export,Lyngby Radio,tdc.dk,10,8,
T3,dk,da,export,M!,mmm.dk,10,8,
T3,dk,da,export,Magasinet Europa,magasineteuropa.dk,10,8,
T3,dk,da,export,Maskinbladet,maskinbladet.dk,10,8,
T3,dk,da,export,metroxpress,mx.dk,10,8,
T3,dk,da,export,Midtjyllands Avis,mja.dk,10,8,
T3,dk,da,export,modkraft.dk,modkraft.dk,10,8,
T3,dk,da,export,Netavisen Pio,piopio.dk,10,8,
T3,dk,da,export,Nordjyske Stiftstidende,nordjyske.dk,10,8,
T3,dk,da,export,Noter,emu.dk,10,8,
T3,dk,da,export,Nyhedsavisen,avisen.dk,10,8,
T3,dk,sv,export,Q10404144,agi.se,10,12,
T3,dk,da,export,Q108541648,trappetusind.dk,10,8,
T3,dk,da,export,Q113496878,paradoks.nu,10,8,
T3,dk,da,export,Q122665349,kulturinformation.org,10,8,
T3,dk,da,export,Q12300892,albertslundradio.dk,10,8,
T3,dk,da,export,Q12301217,amagerbladet.dk,10,8,
T3,dk,da,export,Q12303427,bilmagasinet.dk,10,8,
T3,dk,da,export,Q12306998,dagbladene.dk,10,8,
T3,dk,da,export,Q12307078,voxliberalis.dk,10,8,
T3,dk,da,export,Q12307424,danskfolkeparti.dk,10,8,
T3,dk,da,export,Q12307640,danskekommuner.dk,10,8,
T3,dk,da,export,Q12321212,kanalfrederikshavn.dk,10,8,
T3,dk,da,export,Q12323417,uniradioen.dk,10,8,
T3,dk,da,export,Q12325399,radiolvn.dk,10,8,
T3,dk,da,export,Q12328549,netavisen-sjaelland.dk,10,8,
T3,dk,da,export,Q12332735,radioglobus.dk,10,8,
T3,dk,da,export,Q12332737,radiohsr.dk,10,8,
T3,dk,da,export,Q12332739,radio-koege.dk,10,8,
T3,dk,da,export,Q12332750,radioviborg.dk,10,8,
T3,dk,da,export,Q12333297,retorikforlaget.se,10,8,
T3,dk,da,export,Q12335683,skivefolkeblad.dk,10,8,
T3,dk,da,export,Q12336257,socialdemokratiet.dk,10,8,
T3,dk,da,export,Q12338664,tv2regionerne.dk,10,8,
T3,dk,ia,export,Q12344611,interlingua.dk,10,0,
T3,dk,da,export,Q124159768,uddannelsesbladet.dk,10,8,
T3,dk,da,export,Q124737142,seinmag.dk,10,8,
T3,dk,da,export,Q131763978,ditfjends.dk,10,8,
T3,dk,da,export,Q135314690,retsrapport.dk,10,8,
T3,dk,da,export,Q137661582,junikredsen.wordpress.com,10,8,
T3,dk,da,export,Q137661622,reaktionaererefleksioner.wordpress.com,10,8,
T3,dk,da,export,Q138745785,verdensbedstenyheder.dk,10,8,
T3,es,gl,export,A Voz de Vilalba,avozdevilalba.gal,40,0,
T3,es,eu,export,ahotsa.info,ahotsa.info,40,1,
T3,es,ca,export,Alcúdia Ràdio,alcudiaradio.com,40,2,
T3,es,eu,export,Andra,andra.eus,40,1,
T3,es,eu,export,Antxeta Irratia,antxetamedia.eus,40,1,
T3,es,ca,export,ARA Balears,arabalears.cat,40,2,
T3,es,eu,export,Argia,argia.eus,40,1,
T3,es,eu,export,Argia,w390w.gipuzkoa.net,40,1,
T3,es,ca,export,Arxius de Miscel·lània Zoològica,bcn.es,40,2,
T3,es,ca,export,Arxius de Miscel·lània Zoològica,museucienciesjournals.cat,40,2,
T3,es,eu,export,Busturialdeko Hitza,busturialdea.hitza.eus,40,1,
T3,es,ca,export,Canal 21 Ebre,canal21ebre.com,40,2,
T3,es,ca,export,Catalunya diari,catalunyadiari.com,40,2,
T3,es,ca,export,Catorze,catorze.cat,40,2,
T3,es,ca,export,Cavall Fort,cavallfort.cat,40,2,
T3,es,ca,export,Celsona Informació,celsona.com,40,2,
T3,es,gl,export,Cuac FM,cuacfm.org,40,0,
T3,es,gl,export,Cuadernos de Estudios Gallegos,estudiosgallegos.revistas.csic.es,40,0,deep_host
T3,es,gl,export,Código Cero,codigocero.com,40,0,
T3,es,ca,export,DBalears,dbalears.cat,40,2,
T3,es,eu,export,Deia,deia.com,40,1,
T3,es,ca,export,Descobrir Catalunya,descobrir.cat,40,2,
T3,es,ca,export,Diari de Girona,diaridegirona.cat,40,2,
T3,es,ca,export,Diari de Terrassa,diarideterrassa.com,40,2,
T3,es,ca,export,Diari de Vilanova,diaridevilanova.cat,40,2,
T3,es,ca,export,Diari el Jardí de Sant Gervasi i Sarrià,diarieljardi.cat,40,2,
T3,es,ca,export,Directa,directa.cat,40,2,
T3,es,ca,export,Ecodiari,ecodiari.cat,40,2,
T3,es,eu,export,Eguzki Irratia,eguzki.eus,40,1,
T3,es,ca,export,El 9 esportiu,lesportiudecatalunya.cat,40,2,
T3,es,ca,export,El Cinèfil,elcinefil.cat,40,2,
T3,es,ca,export,El món d'ahir,elmondahir.cat,40,2,
T3,es,ca,export,El Punt,elpunt.cat,40,2,
T3,es,ca,export,El Punt Avui,elpuntavui.cat,40,2,
T3,es,ca,export,El Temps,eltemps.cat,40,2,
T3,es,ca,export,El Triangle,eltriangle.eu,40,2,
T3,es,ca,export,Empordà,emporda.info,40,2,
T3,es,ca,export,Enderrock,enderrock.cat,40,2,
T3,es,eu,export,EnpresaBIDEA,enpresabidea.eus,40,1,
T3,es,ca,export,Esplugues.digital,esplugues.digital,40,2,
T3,es,eu,export,Eta Kitto,etakitto.eus,40,1,
T3,es,eu,export,Euskera,euskera-ikerketa.euskaltzaindia.eus,40,1,
T3,es,ca,export,Faventia (Online Edition): revista de filologia classica,ddd.uab.cat,40,2,
T3,es,ca,export,Faventia (Online Edition): revista de filologia classica,revistes.uab.cat,40,2,
T3,es,ca,export,Fields of Educational Psychology and Counseling,ambitsaaf.cat,40,2,
T3,es,fi,export,Fuengirola.fi,fuengirola.fi,40,4,
T3,es,gl,export,Galicia Hoxe,galiciahoxe.com,40,0,
T3,es,eu,export,Gara,naiz.eus,40,1,
T3,es,eu,export,Gaztezulo,gaztezulo.eus,40,1,
T3,es,eu,export,Hiruka,hiruka.eus,40,1,
T3,es,eu,export,Irria,irrienlagunak.eus,40,1,
T3,es,ca,export,iSabadell,isabadell.cat,40,2,
T3,es,ca,export,La Campana de Gràcia,arca.bnc.cat,40,2,
T3,es,ca,export,La Comarca d’Olot,lacomarca.cat,40,2,
T3,es,ca,export,lletraferit,drassana.net,40,2,
T3,es,eu,export,"Munibe, Antropologia-Arkeologia",aranzadi-zientziak.org,40,1,
T3,es,eu,export,"Munibe, Antropologia-Arkeologia",aranzadi.eus,40,1,
T3,es,ca,export,Mètode,metode.cat,40,2,
T3,es,ca,export,Nació Digital,naciodigital.cat,40,2,
T3,es,eu,export,Pikara Magazine,pikaramagazine.com,40,1,
T3,es,eu,export,Pil-pilean,plaentxia.eus,40,1,
T3,es,gl,export,praza.gal,praza.gal,40,0,
T3,es,eu,export,Prest!,uriola.eus,40,1,
T3,es,ca,export,Principal.cat,principal.cat,40,2,
T3,es,gl,export,Q10267573,gz.diarioliberdade.org,40,0,
T3,es,gl,export,Q103904457,publicacions.academia.gal,40,0,
T3,es,gl,export,Q103904457,publicacionsperiodicas.academia.gal,40,0,
T3,es,eu,export,Q11003135,hemeroketa.eus,40,1,
T3,es,ca,export,Q11284275,auriga.cat,40,2,
T3,es,eu,export,Q114452038,alava.net,40,1,
T3,es,ca,export,Q11909606,bonart.cat,40,2,
T3,es,ca,export,Q11918649,elvallenc.com,40,2,
T3,es,ca,export,Q11942463,portaveu.cat,40,2,
T3,es,gl,export,Q120541603,roucoson.com,40,0,
T3,es,eo,export,Q12062640,esperanto.es,40,0,
T3,es,eu,export,Q12253455,anboto.org,40,1,
T3,es,eu,export,Q12254720,baleike.eus,40,1,
T3,es,gl,export,Q12386773,cronica3.com,40,0,
T3,es,gl,export,Q12387123,disquecool.com,40,0,
T3,es,gl,export,Q12401016,temposdixital.gal,40,0,
T3,es,gl,export,Q12401064,tetractismonelos.blogspot.com,40,0,
T3,es,ca,export,Q124704906,orgull.barcelona,40,2,
T3,es,ca,export,Q125517482,marfanta.com,40,2,
T3,es,gl,export,Q130254920,revistainviable.gal,40,0,
T3,es,gl,export,Q131370482,usc.gal,40,0,
T3,es,gl,export,Q136441448,rge.gal,40,0,
T3,es,gl,export,Q136452243,asnosas.gal,40,0,
T3,es,eu,export,Q137918562,egoitza.gipuzkoa.eus,40,1,
T3,es,eu,export,Q16517526,hikhasi.eus,40,1,
T3,es,ca,export,Q20107836,catalunyareligio.cat,40,2,
T3,es,gl,export,Q20541350,galiciaconfidencial.com,40,0,
T3,es,gl,export,Q20541350,galiciaconfidencial.gal,40,0,
T3,es,gl,export,Q31281370,syngenta.es,40,0,
T3,es,an,export,Q3312623,consello.org,40,0,
T3,es,eu,export,Q3817694,euskalerriairratia.eus,40,1,
T3,es,gl,export,Q51133700,casadosespellos.wordpress.com,40,0,
T3,es,ca,export,Q56401708,alaioresportiu.com,40,2,
T3,es,gl,export,Q61380818,gciencia.com,40,0,
T3,es,gl,export,Q61382035,luzes.gal,40,0,
T3,es,gl,export,Q65248431,colexio.lasallesantiago.gal,40,0,
T3,et,am,export,Addis Admass,addisadmassnews.com,8,2,
T3,fi,fi,export,Aalto University publication series DOCTORAL THESES,aaltodoc.aalto.fi,7,4,
T3,fi,fi,export,Aamun Koitto,aamunkoitto.fi,7,4,
T3,fi,fi,export,Aamun Koitto,pshv.fi,7,4,
T3,fi,fi,export,Agricultural and Food Science,ojs.tsv.fi,7,4,
T3,fi,fi,export,Aikakone,aikakone.org,7,4,
T3,fi,fi,export,Aku Ankka Klassikko,akuankka.fi,7,4,
T3,fi,fi,export,Alfa-TV,alfatv.fi,7,4,
T3,fi,fi,export,Anime,animelehti.fi,7,4,
T3,fi,fi,export,Anime,animeshop.fi,7,4,
T3,fi,fi,export,Anna,anna.fi,7,4,
T3,fi,fi,export,Annales Academiae Scientiarum Fennicae. Mathematica,acadsci.fi,7,4,
T3,fi,sv,export,Arbetarbladet,demokraatti.fi,7,12,
T3,fi,fi,export,Aviisi,aviisi.fi,7,4,
T3,fi,sv,export,Borgåbladet,bbl.fi,7,12,
T3,fi,fi,export,City,city.fi,7,4,
T3,fi,fi,export,desibeli.net,desibeli.net,7,4,
T3,fi,fi,export,Diggari,diggari.fi,7,4,
T3,fi,fi,export,Ennen ja Nyt: Historian Tietosanomat,ennenjanyt.net,7,4,
T3,fi,fi,export,Etelä-Saimaa,esaimaa.fi,7,4,
T3,fi,fi,export,Etelä-Uusimaa,etela.com,7,4,
T3,fi,fi,export,Fides,fides.katolinen.fi,7,4,
T3,fi,fi,export,Fillari,fillari-lehti.fi,7,4,
T3,fi,fi,export,Filmihullu,filmihullu.fi,7,4,
T3,fi,fi,export,Finnish Dental Journal,lehtiluukku.fi,7,4,
T3,fi,fi,export,Finnish Dental Journal,hammaslaakarilehti.fi,7,4,
T3,fi,fi,export,Finnish Historical Review,pro.tsv.fi,7,4,
T3,fi,fi,export,Finnish Historical Review,historiallinenaikakauskirja.fi,7,4,
T3,fi,fi,export,Finnish Medical Journal,extra.epaper.fi,7,4,
T3,fi,fi,export,Finnish Medical Journal,laakarilehti.fi,7,4,
T3,fi,fi,export,Finnish News Agency STT,stt.fi,7,4,
T3,fi,fi,export,Forssan Lehti,forssanlehti.fi,7,4,
T3,fi,fi,export,Forum24,forum24.fi,7,4,
T3,fi,fi,export,Fox,foxtv.fi,7,4,
T3,fi,fi,export,FUN Tampere,funtampere.fi,7,4,
T3,fi,fi,export,Gamereactor Finland,gamereactor.fi,7,4,
T3,fi,fi,export,Green Thread,vihrealanka.fi,7,4,
T3,fi,fi,export,Hakehila,hakehila.fi,7,4,
T3,fi,fi,export,Hangötidningen-Hangonlehti,hangotidningen.fi,7,4,
T3,fi,fi,export,Hero,herotv.fi,7,4,
T3,fi,fi,export,Hervannan Sanomat,hervannansanomat.fi,7,4,
T3,fi,fi,export,Hevoshullu,hevoshullu.fi,7,4,
T3,fi,sv,export,Historisk Tidskrift för Finland,historisktidskrift.fi,7,12,
T3,fi,sv,export,Historiska och litteraturhistoriska studier,hls.journal.fi,7,12,
T3,fi,sv,export,Hufvudstadsbladet,digi.kansalliskirjasto.fi,7,12,
T3,fi,fi,export,Idäntutkimus,helsinki.fi,7,4,
T3,fi,fi,export,Iijokiseutu,iijokiseutu.fi,7,4,
T3,fi,fi,export,Iisalmen Sanomat,iisalmensanomat.fi,7,4,
T3,fi,fi,export,Ilta-Sanomat,is.fi,7,4,
T3,fi,fi,export,Informaatiotutkimus,journal.fi,7,4,
T3,fi,fi,export,Inkerin kirkko,inkerinkirkko.fi,7,4,
T3,fi,fi,export,Itä-Savo,ita-savo.fi,7,4,
T3,fi,fi,export,Itäväylä,itavayla.fi,7,4,
T3,fi,fi,export,J@rgonia,research.jyu.fi,7,4,
T3,fi,fi,export,Jallu,jallu.fi,7,4,
T3,fi,fi,export,Jatkoaika.com,jatkoaika.com,7,4,
T3,fi,fi,export,Jouluradio,jouluradio.fi,7,4,
T3,fi,fi,export,Journalisti,journalisti.fi,7,4,
T3,fi,fi,export,Joutseno,joutsenolehti.fi,7,4,
T3,fi,fi,export,Jurvan Sanomat,jurvansanomat.fi,7,4,
T3,fi,fi,export,Jyväskylän Ylioppilaslehti,jylkkari.fi,7,4,
T3,fi,fi,export,Järviseutu,jarviseutu-lehti.fi,7,4,
T3,fi,fi,export,Jätkäsaari–Ruoholahti,ruoholahdensanomat.fi,7,4,
T3,fi,fi,export,Kaakonkulma,kaakonkulma.fi,7,4,
T3,fi,fi,export,Kalajokilaakso,kalajokilaakso.fi,7,4,
T3,fi,fi,export,Kaltio,kaltio.fi,7,4,
T3,fi,fi,export,Kansa Taisteli,kansataisteli.sshs.fi,7,4,
T3,fi,fi,export,Kansan Tahto,kansantahto.fi,7,4,
T3,fi,fi,export,Kansan ääni,kansanaani.net,7,4,
T3,fi,fi,export,Karjalan Heili,karjalanheili.fi,7,4,
T3,fi,fi,export,Karjalan heimo,karjalansivistysseura.fi,7,4,
T3,fi,fi,export,Karkkilan Tienoo,karkkilantienoo.fi,7,4,
T3,fi,fi,export,Katso,katso.fi,7,4,
T3,fi,fi,export,Keskilaakso,keskilaakso.fi,7,4,
T3,fi,fi,export,Kirjastolehti,kirjastolehti.fi,7,4,
T3,fi,sv,export,Kirkkonummen Sanomat,kirkkonummensanomat.fi,7,12,
T3,fi,fi,export,Kiss,kiss.fi,7,4,
T3,fi,fi,export,Kodin Kuvalehti,kodinkuvalehti.fi,7,4,
T3,fi,fi,export,Koillis-Helsingin Lähitieto,lahitieto.fi,7,4,
T3,fi,fi,export,Koillis-Savo,koillis-savo.fi,7,4,
T3,fi,fi,export,Komiat,komiat.fi,7,4,
T3,fi,fi,export,Koneviesti,koneviesti.fi,7,4,
T3,fi,fi,export,Koti-Kajaani,kainuunsanomat.fi,7,4,
T3,fi,fi,export,Kotimaa,kotimaa.fi,7,4,
T3,fi,fi,export,Kouvolan Sanomat,kouvolansanomat.fi,7,4,
T3,fi,fi,export,Kritiikin Uutiset,kritiikinuutiset.fi,7,4,
T3,fi,fi,export,Kutonen,kutonen.fi,7,4,
T3,fi,fi,export,Kylteri,kylteri.fi,7,4,
T3,fi,fi,export,Lakimiesuutiset - Juristnytt,lakimiesuutiset.fi,7,4,
T3,fi,fi,export,Lappeenrannan Uutiset,lappeenrannanuutiset.fi,7,4,
T3,fi,fi,export,Lentoposti.fi,lentoposti.fi,7,4,
T3,fi,fi,export,Lestijoki,lestijoki.fi,7,4,
T3,fi,fi,export,Libero,liberolehti.fi,7,4,
T3,fi,fi,export,Lieksan Lehti,lieksanlehti.fi,7,4,
T3,fi,fi,export,Liikennelentäjä,fpapilots.fi,7,4,
T3,fi,fi,export,Liv,livtv.fi,7,4,
T3,fi,fi,export,Loviisan Sanomat,loviisansanomat.net,7,4,
T3,fi,fi,export,Länsi-Uusimaa,lansi-uusimaa.fi,7,4,
T3,fi,fi,export,Länsiväylä,lansivayla.fi,7,4,
T3,fi,fi,export,Maaseudun Tulevaisuus,maaseuduntulevaisuus.fi,7,4,
T3,fi,fi,export,Mediuutiset,summa.talentum.fi,7,4,
T3,ge,ka,export,First Channel,1tv.ge,5,1,
T3,ge,ka,export,Georgian Public Broadcaster,gpb.ge,5,1,
T3,ge,ka,export,GHN,ghn.ge,5,1,
T3,ge,az,export,Gürcüstan,gurcustan.com,5,2,
T3,ge,ka,export,Imedi Media Holding,imedi.ge,5,1,
T3,ge,ka,export,Maestro,maestro.ge,5,1,
T3,ge,ka,export,Mze TV,tvmze.ge,5,1,
T3,ge,ka,export,Radio Green Wave,greenwave.ge,5,1,
T3,ge,ka,export,Rustavi 2,rustavi2.com,5,1,
T3,ge,ka,export,Scientific and Practical Cyber Security Journal,journal.scsa.ge,5,1,
T3,ge,ka,export,Second Channel,2tv.ge,5,1,
T3,ge,ka,export,TV Sakartvelo,tvsakartvelo.ge,5,1,
T3,ge,hy,export,Vrastan,vrastan.ge,5,1,
T3,gh,ak,export,Vision 1 FM,vision1gh.com,11,0,
T3,gr,el,export,4E TV,tv4e.gr,18,13,
T3,gr,el,export,96.9 Rock FM,rockfm.gr,18,13,
T3,gr,el,export,Achaia Channel,achaianews.gr,18,13,
T3,gr,el,export,Acheloos TV,acheloostv.gr,18,13,
T3,gr,el,export,Action 24,action24.gr,18,13,
T3,gr,el,export,Alfavita,alfavita.gr,18,13,
T3,gr,el,export,Alpha 96.5,alpha965.gr,18,13,
T3,gr,el,export,Alpha TV,alphatv.gr,18,13,
T3,gr,el,export,Alter Channel,alter.gr,18,13,
T3,gr,el,export,ANT1 Europe,antennaeurope.gr,18,13,
T3,gr,el,export,ANT1 Pacific,antennapacific.gr,18,13,
T3,gr,el,export,ANT1 Satellite,antennasatellite.gr,18,13,
T3,gr,el,export,Approaches: Music Therapy & Special Music Education,approaches.primarymusic.gr,18,13,
T3,gr,el,export,Approaches: Music Therapy & Special Music Education,approaches.gr,18,13,
T3,gr,el,export,Argolika,argolika.gr,18,13,
T3,gr,el,export,Arkadiki Radiofonia Tileorasi,arkadikitv.gr,18,13,
T3,gr,el,export,Athens-Macedonian News Agency,ana-mpa.gr,18,13,
T3,gr,el,export,Athinorama,athinorama.gr,18,13,
T3,gr,el,export,Attica TV,atticatv.gr,18,13,
T3,gr,hy,export,Azat Or,azator.gr,18,1,
T3,gr,el,export,Best TV,best-tv.gr,18,13,
T3,gr,el,export,Blue Sky,blueskytv.gr,18,13,
T3,gr,el,export,Center TV,centertv.gr,18,13,
T3,gr,el,export,Channel 9,channel9.gr,18,13,
T3,gr,el,export,City Press,citypress.gr,18,13,
T3,gr,el,export,Cosmote Sport,otetv.ote.gr,18,13,
T3,gr,el,export,Creta Channel,tvcreta.gr,18,13,
T3,gr,el,export,Crete TV,cretetv.gr,18,13,
T3,gr,el,export,CultureNow.gr,culturenow.gr,18,13,
T3,gr,el,export,Digea,digea.gr,18,13,
T3,gr,el,export,DION TV,diontv.gr,18,13,
T3,gr,el,export,Easy 97.2,soundis.gr,18,13,
T3,gr,el,export,eKorinthos,ekorinthos.gr,18,13,
T3,gr,el,export,elculture,elculture.gr,18,13,
T3,gr,el,export,Eleftheros Typos,eleftherostypos.gr,18,13,
T3,gr,el,export,Eleftherotypia,enet.gr,18,13,
T3,gr,el,export,Ellīniko Periodiko tīs Nosīleutikīs Epistīmīs,journal-ene.gr,18,13,
